id,preco
233324434070255280697734700180958891999,110169.4129852551
120196782885257163651164953359063822616,46868.425953208876
307587965035124177469706843302286678852,127983.3091518929
147918433942232310306879997092064646229,63287.869115366564
322862357217576382174561616320866894896,211330.54829654307
239523402888574028389406143855331971634,324334.986329659
113509983214540261664688743850173663995,105307.22244837812
109891169875096641331353504149265117244,144205.7396579705
14047284765259674200352849951505593080,126549.12072387531
185048785858081984334746723407963750558,132251.40466294967
233408161489868303803711823496315975517,39465.30283017338
271868823659695867806389462405507434039,135653.75794348592
234266752075173490649523075655294035700,107194.63507138904
135193714861901808768224625797727405125,66217.4059791369
65383514239248595231552479759479421653,116552.56383871794
763500554236946546082152173974002095,84785.24267230401
263071556455718053803505933844459615897,95066.9364008754
251187863725990533753089128740859478739,52332.954053526875
254288424794027625207128200628830798586,335607.92627013766
286319605986498380547161295324785273852,132699.57979771675
18156444762146185587945140921021289232,117156.1945878793
132399590521100913284690334248594447552,62880.19955022144
103484450878268999171337512911053865440,287973.661353247
3912270241651523146374566983699340012,272886.8481466575
289442719100949424990356122406061188257,89155.41198717311
78107569099680024366542029001316825040,77575.24656104029
35630579392702895703343792092821020757,123060.21403470432
180495442974534219664033650975071179678,114032.31464583514
310808003231123687601982759789167595573,94984.17340935106
281412885789869246852489114984059535931,123774.44913645922
115834922999693545296191213987693964898,90506.95603596588
5731801982113473737231393645963779999,105108.04706168342
256716164818036322373140286568690396129,180919.20523836746
287091925155434474451326927701130603179,149875.8232441548
34260218896401614964439670738816901101,80399.70777065292
129711525134942617432200032446355408594,69939.28305913595
63813447393601008165654825811986411111,83047.5851572204
233957718806307342910872106898233148735,129087.15952431542
138508589382193076883186189654019084427,117288.16612445567
171762617476835661595108367117122969376,85248.290798065
7122736344425113322294078330615663312,92346.26135567576
32931879047335602142815671990698948947,51287.20909614033
230483121396274655509988841957998046697,127164.78811381213
315766672381283490639653109260892751611,364249.1674322122
301104161774368724925476221283740970391,72460.56156872348
227510606246395701960366267332503216714,84448.29703610884
228659121972304442863099815886729581779,121003.6327915303
68086809059173658965599732460689150208,213799.1384599446
169041392389609942283143480484429958744,65134.98211819499
149581053128777628511664656027161538796,75562.5568418274
66252420228989686258481184814476626799,268710.72013790923
262859967351480229982146627310415934358,119223.27563938098
317829998963593347122303395131613360494,87465.94662699357
24887841704125448157191892411715521315,154436.72117244932
230199425899098091542244974035896211783,100098.81419442734
74011957647759301081569160773746930781,312077.96562842594
144733803448319336946178686862337261379,134570.03063194087
142405383752199423425786993458884627343,104412.1282716095
173324636074769296529189625730653285809,96067.68716726982
155561347177954121142041908188975524664,130135.01891331168
86026435063413102427450773798842306387,111647.98781034142
229257356284378921190587377871031567334,54743.31578300188
249214025842220849314985638373204146912,90989.89125537594
83473208885390680674963932777363338591,113519.63175901599
180580369832354477560560602690825188300,75916.59694238825
259490022068441742630539072459542535148,165231.86886052132
120796267956232721185119513957760631683,276271.24355561414
241430542672617103205615601633306372934,317926.99957583164
53091847780640456849632756954612576434,102751.25510088046
171977066567630375608946040261692762526,178911.51240019168
201914625874463660453645362442088079106,123254.23693824747
84059384063449374632880341259583908854,151011.28911552622
328387208591072585760315241990965355447,257708.41201302613
17154426494022331794126934878064958948,312183.3951622119
192000139416378047888346422176422040661,89549.87204528257
180081646479210699334128198669796160399,256508.31846442138
253986101323166575416961447245174692901,144651.35538537573
82036269311688064017582673374303244526,130984.97300479816
333919908274208141229966147873771212013,146779.5989228749
313704772228414954684896419439906454998,114862.49381646542
215781134391040786413193932814799270790,79503.0147454425
323576127340260635108064420738794619615,223951.70859792325
21266736316299428255003871822385501006,64396.28437390316
186277892327196401769009247007141845185,257487.73527633693
118653739393882803347822121960128540090,80708.40549473536
178402222675267324741137977644713188119,125978.65436494704
14111625130403982018582213981963028060,276286.5456364912
325687469192316037825715120219693138391,146630.2363809829
338873463459304189674358773507615464140,71084.614466955
245440709240117885881946071499467553000,152759.61117211572
3992284778362807624983933766586748960,101999.5745298766
177917688273646190120585781998870609412,100220.06734273338
307183333739200840624177841605072041043,106609.51926060185
335470794133402209198153397416379022899,126795.594294012
203204241445015520264242319199812317633,81501.6464626954
134385257647410245621873088337082618012,116838.43769543097
6540687257921476537365937337199234069,265696.89917348925
203239807831030319375520809440266391745,81566.82853805384
39376528018535015868934510381824165952,367923.8172240986
333342898325227485720191018314201595565,132785.76155527565
216088076765437530118227326459456970218,81427.6919766426
294256168413360318515649740566516009388,92797.8445765652
249324748703273289890304775287749567094,136670.49979937976
227934818343215729770705513085856574374,77759.82605818629
157501721120159053919391416852016284295,135280.11416611835
297125857657343693187052534926914461136,82389.09045316147
87136029063634093621956857943240285302,76686.96558512854
199891203388386369979675076525848750178,64380.77065163697
102123055616796056444516517520597098387,90914.85348021511
237512146312820589708317540195709404676,117312.45596228977
30984280450885534059052913279584065254,96649.70329719884
126374200467604593804720277004278327103,73431.73583497481
317466905352534178610659571519473694514,260291.58353976748
52865229602472061804485324233666817912,154015.385770514
86984224502002234419916772572194051581,127047.57573206017
114416682475133609697441993429731470073,42513.08419360479
49500288896238366923661810598993127844,110960.95630670046
15465172849640768327142827133509494439,172965.5233197947
307334256328869249308029400432335737804,113457.09907652762
228144239113577275448986710580982616029,157485.91902354843
287139027642678210570007827534054265052,172311.57965581332
89914442558408418710315807541943703503,203778.29794006105
157724668439282941424079171387574257679,102122.18650151211
210560980823314089239746782467786021918,137229.8878993666
9533463295747584642161614887871041149,110710.32744229713
36155487406786930325759004510880817087,145757.71777364388
234127326236134497876685668798607764717,105703.86291354461
280305492068078804619353598740914253066,127430.36917047664
206680675239217462017215069720218496509,71918.29467442766
338819821210509135508780606674721178321,84051.80304896426
204709679839831821149432932813402540678,248731.14848051098
90875432458421346470025553495778630510,273188.82811602467
275475573967873268188137718480930488822,216556.34427632016
135798733167447402777119122060701579452,47912.15672976061
16467710364998450246536251528420949308,89593.99597644442
154737869680607241704521619955620605087,300723.87004250276
275775611271881132098534927222118097805,68127.4566171564
60452051161648408770616607730997043495,83454.45801740685
55573982790391311975887758207573440948,119163.18615228009
253718454255114896228371873750181818324,97897.28279452254
314064790115053828119555179443554195527,136304.76094415042
189570492320793832454485868809143337405,230943.75927371663
23825261604921702409641748375342950297,139767.62833102955
202301262511978571352794896695666151810,125278.11253838806
104239568090079872488280748074678202013,314120.92607288325
118155484109908082546418446225943368418,267051.8901644255
255279298803366738058226980815231053100,111997.48215619115
205713080891740291665828451730565250400,76290.11472737139
271567936429803209749917402080660109484,132940.92771370304
83500313040262972087502975096864972395,218534.601757411
199825580750147224320742424928048221511,133647.28714396965
35503660709160520879029443480036147850,169061.63682601892
136744533749502088151319862288356809373,59156.61670367832
14646148787543855550889731877407837757,347035.5840331435
175456875639756620367724513315924621300,70175.42865392691
171887264709983159676256955690666649895,74901.09613540818
5575201071375003157687971982995539245,246708.99889197183
11124399571277862461246801293141325136,408568.13245760347
278012921215945326618316328031414262851,334805.88543159614
127163062492495403313007757062409704463,40872.3993905924
302695598952433192347337048974293502177,77426.33498425508
339163194157299289931219327984398277845,40992.34215560741
253179630755522290489067862817016603658,138515.90811881365
107540865078806037752380310797439708594,128475.72734657249
202747226890809260721851930190733529606,144982.42248961655
198478944601280023843585927406172044192,122047.58239465188
286842543879735416835221285521231976811,55663.62446690986
143789229725002136498207123538125838974,156106.63159982188
78201854589030752101710975166249263249,128211.12922284921
71539818043384923993008937350352775921,26582.411678444663
123838437268533573587350797170799646707,85956.01458028138
165334355852046750199663818885453553125,202028.26505814225
164847888876547845123316770012937374547,87928.74156779112
101135033363139067389828698436653266246,139080.12712523385
141374361982310778378841790263765631649,54320.1811307994
51501364974414551550325981205185510805,61078.36749848355
333098681727869732356509759583146783243,80258.78470131953
80234378433697420595695125518109986563,85500.14951299211
297673004618655036199009294723374585563,193975.81981372763
204724813217968425232608712280389418541,93973.68724902315
164732854026285442006125485235942552321,123696.04109668836
65445352835611637166375000661944038142,72563.99061182985
125195180397772507627695240202467616668,59870.32517308488
281257928188831742236443910034481673827,132624.4305550435
72760201997291128414816024649253969344,467668.6026270003
144585264635919229685952729581604945954,133804.33591774863
109409243019479710215976616629206450313,137207.03150883017
66976033741316305775253961608283832449,57323.47330748582
115854473798371071480763488769637364279,368030.487151296
232720943751601322133996644526033346639,140052.03577443125
323041358526122545640238179512661294945,56449.1027221177
189571065590119531459030372972988857152,243588.27510231492
278830396664534453595290082331423099313,79130.62779046338
300984310880819626428136259167264912275,160417.2013177222
173248095429072161014036748849902411499,154157.8835146533
129039911398138055955082870056864208585,130472.61831718011
146454092270544064133929926301811629242,99866.28809581939
129592620248405902350506193046355842071,37801.32239587198
55178716338064917038254616840335174957,108977.53384093862
188552232778524889431723723986535909404,40924.899105264376
68738777473678077230673408625002210423,151579.80319246885
143650065470937114392016771268791037586,71689.35466547192
217143375116427375702730221309107403659,94276.46833595722
285857547045199800914494123990612675859,71084.36769890293
135307513104369620859454296925004799348,116408.3944027827
2903351729996390981740848403629759694,93442.3478671075
235485459871309587269171897031165221213,126291.04063146847
296017386177026941245492297942507209980,407997.8479943167
212929532835870383542328836465070003847,150717.40653359602
44792053188804682010358556072934285054,147524.82471890925
249680012909723910609278828815276571304,191356.91363717226
188132402142981885165263956858864369324,73315.66359197085
243258499219043077613643874357523126764,139576.8003619808
297502384825462058870825265698631506218,282157.4149045747
20484051710416552458362127419414396483,196942.61781881642
253948032676146630057917662989603693686,123302.3988688849
98200588353689152620727029014419954738,89743.53295154017
14122791477208854429014550356804400039,79244.6614202407
208598248089930680140265319653144824605,58837.69815931643
298475622302531653739931464689317637382,197215.4420037525
2588788666534418410890966725724910669,94203.63512140182
9712628666051113562075298365964280298,120302.24357117212
42967026650221222538416328816510604054,115651.29641946744
331810071519527017054662796283672827753,256297.59650241453
285315356430762147444442091168700561658,120077.83879858202
147573383959504740059941130006954501777,134864.10556587944
173651776695050274824006374512756309389,196869.52290175532
22835259108646484176565108425554436078,84103.289833976
163335522228145786871413464789921268309,146547.12444011305
79580864837697488703994857109875663787,104284.35437298425
18093722071694246612028534734330405579,57017.34218100847
163127155367196180506199396832607404204,255186.25231334177
82699271274473815957784110120006001949,54426.46464497111
119898092235710363179284535290646251139,118166.63927728875
68120108316829053172179957063351984376,214138.48175499085
54499599180823728159929121859469171058,125468.21785107657
63151179630102261748377560506608730501,155650.78323157734
145333654310498724413243546511454058666,107866.82915255403
336202983245746974226373123199424097932,284471.51399104676
80276587309374821603900109141230287582,53251.8277277874
211510309891117464265129987388111667353,129587.05709432604
78028571701435535429546616699600331359,221433.37792041476
113813549074392740531940720784724859923,99348.04440710822
4297685766429111946834915150390189282,116776.39434680156
23624265453284569334580840870468227772,39338.75554692437
40400071986899913450748881177856040087,96528.94453102745
90589443095105813267320082593691880299,40407.62681458041
64930320159540942897278013024377003786,149253.41978456164
319957631812806416896645654922579978210,135547.16800317346
185473026310374331228749448739740100876,118886.50916936278
198280088122233304964566473128626674145,138306.02005279553
291324486703807995327553620926461671907,259062.1989865083
252398412139115738462469940945037485073,139189.20971502952
161513792123050520899783414867921277743,67156.05104187457
133941859718052376156303456844748611253,82188.76529865258
236698763821887412316107271979375660314,122955.08084287767
220897024275644074828713990540418001480,52853.35275709207
125219498777135759021804991213472079499,110254.4578833047
225236262665838913695842569911381819725,100017.66618990344
102867026959240407948863384849717666215,294614.68146187277
334671611250424983149953582105157578426,100108.83778266388
202238857962075377193838528819386294360,67882.58861536885
294826381461538815116698354410337718266,147357.36478509996
134053582412896256417478477747987287732,64622.67616496597
69566145365553240194649203258354537667,96143.996459393
150522366131828823598206712951808461386,71351.92925237358
72250783403620887886049259732989465968,82864.24957707622
149743770509507373061143632577402033728,114391.31117492127
96337196940644833794308798210198091549,241428.77091663462
101203276212024016119653519236468639800,132208.6845448973
31248253943168014374462287394366437933,137115.28367254158
23539713890923689632095795947345883697,76564.03771354764
119322438176104956226268695372268675189,103199.94040334177
160148422500349597297641255927779145208,285525.06206389575
175024054306603048190034460949283367640,58103.610072513904
261523753462729151781825862367880716795,84663.66855458285
128976127984583243513716114394905806987,108382.533763805
233048716786272920943060104472101528648,92893.97510858624
174511354619462076066154910610110813789,185974.69095076146
226725547755504887141429761436521674936,88835.57006665537
37652492323093015957225863667113657025,168446.35944315395
208214939247030690269364941652277831787,229183.0517358361
241049905561862937130737499035170116056,154862.12066805977
309355085650997328553497310476053555098,181205.543068692
210728588879522143994459928496984844980,141616.13500054184
251083960652402088314844346716818748512,72640.16902100241
32588674554020939958007130552937642615,99683.87058106923
186179222591093597850855476680900540010,215332.69942488018
27856973194359145454264272031826593500,110781.89564153145
329445361760243842983634726634422777697,158575.2867335738
60285670268150123009417941193032412545,107937.32829548203
239904779609265423768652807122712092991,149634.55430922547
231650690900163478605841528958264128339,115073.40203921183
321482777312909765714981366332440515385,81893.29250891418
90621921514849077206690405468877758127,78979.83134924891
276639800720598623152441995708769505799,107309.33362347927
35599638399921433618138546235782154856,124652.07108893612
272428218641207652787244740019919302305,150570.20114599366
13827434808544997620760470011697996468,65299.754652496835
279109446575198515639225706796741027578,99292.98394897253
321479234739908702289078207762751987253,130344.06916664871
174226979497698774600206385080890750393,82911.98899047161
182865986909959534261193617972188889622,59270.44291993141
172437796940895194616424248937567297033,155985.82166614462
282030584629451581278202376721710140253,63648.905122227334
82428450005224601160890646842224934962,117736.64947521951
61024120410364780648670176969791841597,62240.05721463652
96433814024280757107003356846278915942,367675.11650866165
31246285850180460465016063464660475349,149120.96171845586
245585367744756540172202614617202064353,116305.44815124519
237394978259990110809417167930788706709,144783.88765767665
334096094956643999902665108397890687915,200886.31045482383
306266746511331768733272013281118295466,85267.387911842
251860337105667763925066449012204406156,40792.77243127696
251653768642785546864541895217336209511,230793.86630642708
291620155159733413978494988074847918877,116987.94347335519
327080493597510383304380083829027279620,68576.6901177771
244422386314672151923814279993057016197,57552.348131493454
170462664291315293128991148401721771893,157869.69911095104
257989218701519970657409064642825336761,111937.0462956688
331374419574041081900320833387314971312,86689.41462626793
23073044984134910223233700611528674857,98033.92330330552
42997397897279951237916754310773533848,106279.09727549265
63298095955990174110679892898906751162,79225.12589409789
297497593148569665484188355438474127610,106746.48379912185
303445302866133442197370745635093694607,91553.14455060521
322861063233554373348361057314083231866,67054.64976588964
48527108152221097263004277032742101901,208494.69930366825
75117505424078084191042295334377867157,73687.92215662058
116018537774967638136657499654347725670,143851.66909486742
135383065058255621626762415910044371310,247164.81701489977
47574077580288490919190048199821943843,153548.21118173795
6459793829982592475621262167303176441,135147.49060504648
95106860532472896539899332617165990206,79158.20669229084
28782640768709979411527357307827215206,72308.99152760222
262977950922453685910476157547202117178,237572.74953712817
174071088075748030245400208914439434569,176719.17396999002
124671737261089704157954636996271464368,333800.28494842775
269337118762467309308463785279520896705,172111.1813557717
209259198101109684380882037267825895191,45277.37512639544
139370578642362418059309898482433877864,53946.02886321609
28994136543280939635253308565413799637,85176.1384119839
293258297621810430619050641692062405291,62108.62540571086
272381528732508241840132189183229013633,424763.38309435046
307874037903053987384098599658954960403,166177.56303126426
114021850146525252940099530982196156899,148499.9413815069
85435999546019100641741099476461592814,148162.44691806636
103119620189893041936528088174707335721,265311.93193186424
314561543389180668998532834943265131600,161303.40878394592
239141765600935393217628201889053036054,139903.03072707306
76697964033457283201307050020873621097,111965.87888138516
264305253634443490177586368628574983127,29202.026332116748
131551992554677248780326195041999521641,143023.89134089823
198837458199740351146789848033075668948,122365.82257445018
159709089640309121793209096188059608454,146406.00781043962
240435520661011051559441709781667984799,94366.85642423181
23716439816665350271030334842843532806,68862.19372465479
297198590332052235629209184892465938488,67552.59613203775
197440825275921787996050910581003183399,62883.42053492896
180745679040798042111497260945986779480,120587.59417236045
119990119986468488812276117215201680242,123087.98339079045
6945802264217055818092053196773826385,93144.5088459942
63104735371462773681687091469410802663,85470.44103050613
268014220097092881785502328357683444201,119471.65085295739
8201931349127617775359419030543521126,85012.05149756506
293424115049060887892633269783012383044,76894.3900367079
197527187648268149802247209693405400409,130062.04472098574
241005170925789036667791898595595904503,139119.63172483182
247539232104409163657861640451876304710,132417.19266547365
202615412439834095586482453962687156511,214448.49435463492
292921571396805845952761765719774180560,128297.875507318
102146554643520147196799385145966778108,181612.88372735534
204594591089767708292473470732793468211,106860.18029936889
164465677939480316050438667344105947900,160879.74908323208
313502068069833992081242489791425031266,57485.445908359245
235768787164618217165155438262046263692,119163.18615228009
55482365971527415759968201272640894504,118232.20184646061
274510050161826866069319990064565352379,292671.9945353845
262354354853492426548394391999577075965,81765.84296259799
225178758495725232781682742284966795979,156348.73048084637
204835397801258708635166012232206159069,40811.266411611294
120967717512667959337579062496782760110,136192.6573588886
69384468168979227396597175419708401385,193745.8153461166
172353782416662670206836966071405640207,73817.50320900016
93664377973271838839872435717131202372,125778.48834636969
336962307751087384360720729772151938674,271969.63554134144
223211215527692183328503667521863673491,73361.31569054096
187613432585728730467042277361250283606,131258.8549200591
296796692720149849099945091958444423201,64955.80858222565
296694309736193534514080707751418764951,70526.14433190109
62668871867764030771057639508006689193,94227.43952686082
5831364671951890472547869995277254299,94683.88563456661
263520175526383534143113600685410797656,52527.58940039265
93913047554725302387672925099981219688,99391.05884324865
187792144573873345913492012481628017632,136722.26712413368
77193727270470647613941630346905657311,104019.0662394257
93244863950305285144596145833484120288,79717.96285686472
45554261791996034889771606828002084386,258477.2003862005
145627501098448461286251287367478324636,93500.12015708887
276147028044265022870578596152793055114,268938.90904094925
101810035134786842992753455846496289258,118312.74266161137
323649586881187815567646172577411910445,141857.816509527
240863300038824173019158558840375415006,145686.49830306752
173259610703588301741742956959056249895,118671.09273659158
210905950392861096479052960836081656317,84563.82083955716
128123573544090055831088190798031307459,108658.41319625494
55331053745102355983166789843999492215,61936.1579271777
48924668154930834035890216021535860354,184160.7348967011
98224473881241589576622027216816442592,55841.82564283578
14607365457941867148801170049009692501,139875.66122204866
167709308386275857976247794371249982492,84926.45317215701
281031027492928380289843540495909878389,94017.08314271296
317149933610832227902185030471313787327,148546.46756315435
111873775427756287979226848974192301259,134332.97376941433
21732850300051998297432811644962009424,245795.43270832993
179559082498078581615567026913696075672,207398.5799402399
256602505649871276722662307659510294211,98147.8152329929
22837704223911865020431001608491555752,212160.62770501533
153159405405938019793662006311248601879,247004.9250838053
68046588578452589891125601598293455313,115998.06713257522
54671517419370338496053937769382791466,132670.0575913902
90733476337379567597363786612760856032,131983.8312209664
74829755756627131841443634317001341736,71176.15890303827
113699792614803396920615618241540403401,149379.8020418325
30936748530163120286385641811335600461,119945.67572553671
286718433484587099650313690594810283594,137844.40368571848
53040905238521430480941937930371515428,255053.671708763
227799093612016492473942204223898916300,123386.68592532759
105984803437282127547981289078723527950,139624.21681094894
136216515618315479760141515440713508817,93906.77285639208
313923828364562409583774076139412029011,133710.93529427962
256535569668688044055657155972002367305,100477.2859139104
161276830978411174065922231037346740601,60087.86553524873
193023133616328233897351538456231158090,266771.3294175189
4512377955309037570718946592053675659,85775.63522355123
241451673262290873796345276645171664574,122633.64571763035
333137917729421843565229448550132743099,86263.6872057569
1221041602141664073474928881033556208,122429.24102876881
17693043260028121027089293608575874719,124986.98289992077
233874613249501726158359004825126672717,85722.06590161964
29423918183434242527795245203965210040,153317.40946104887
123067147644698118361563184329144169322,216366.0637370506
67576390047220591927881908117280881658,149864.820563925
336003013146988853800784692458907554574,127558.53115389841
70951099996019165330364593572305503956,160799.0559614227
151224142156186274037047186842294495829,119891.04701660892
146803890080797364411341022309509510264,134981.9679306877
25487128775669594102704570724088844680,173452.68153354083
306159349104268798007063272844916813953,55764.521131558955
233291875187806547977182734749322121862,230987.3410800069
103649543423223076863255553023531795834,91769.48744650086
270419948556221225284557703914504804773,87337.88459917098
153143792449153214053000004836545450892,140700.9664535141
230242894518258571172529839682883252730,90508.43489047351
319099264280577149828280051496192787761,73965.32928419388
146492844261498105735420560399358236019,65079.18866060451
163251387522305411570093471177086938140,133041.3583155049
25300857819109779184345067172438647882,138939.13656387705
55633187676924862681300840783529537689,145683.54904778267
49199423497082223217556870394814374486,65039.04088711477
232357932937097041210389446840660380427,72312.22615497996
179483086047331285983377132760211350903,259387.52926662794
29373031418043196892692294558664390417,155173.373091111
107534969967686423893345820589020535183,96817.68470009438
120571815096626943750133056908936948271,85046.00540848002
7421158607189639371215373350674206761,154008.29867572215
238931719318297330950784975087797919596,88708.97436805886
202740346843306123820415199475859312431,142794.02910223213
16689349456841037733448425087673613313,241180.7810587199
148012297211569996918246033270198429904,101141.94358546002
128134122255386696428544882265409106446,157031.68517313717
167571214511516832945171208176627612712,144647.48701809492
184011296344462591085710616872611436235,85499.16711858782
169465487970916295739813846274011675806,218102.93040756418
130361622420383463631320628394717003594,117838.83671226639
331939185720524013599255400570283504929,144304.74204274907
87569485918088662283183271922738488516,221811.6087467963
230770798992268501450776463003194639732,402488.60782308324
267366593531094671806032177970423243545,60856.39721551611
199926103285675930644982006459416881508,193807.12572672887
266968967193173347503176998725646076891,82429.7581260719
167826333249432716075387587663476830642,109333.28603321323
108079317452072310552947425358187509795,99815.12677328195
9168411426075452458185969563102169587,117888.04316579552
220379336042208157890174508853219985932,77518.30603721658
85409792209302072958295631370822171481,149203.92474542427
108315930477246960256898885070132765549,162533.09320764488
138178784399745546903000249739742628317,81205.43142064841
109448753225848176241892743310724339979,128482.70648812743
48101656465622908930780775584338307218,460082.38443852164
232801260678107817119662434103089539368,84031.60088546299
112833514130234775896592581776665798909,126379.53375477703
9384820527271037871381619236739389861,214853.19282176558
315097976795297949477277736372802455645,199265.5894970327
312987999748196768585101910704287518542,82987.73159478752
283651273349744897088542597613004918027,104589.3409962432
191707011347213468997511459845389328772,143276.26513080986
106126552952767148144530241726666260248,129749.80784026085
262257703451875066796956509815234366525,149175.0047402839
255899024359694569239113092815148643067,106787.07515494719
114163801675410359107519624300502244902,93582.70285052888
301845691767161820288502742698662503795,128191.54332946661
92399079994829498252553662280447550917,130913.60739809394
158804745485988047989860050863828343572,75133.28995584928
318699126633889037088666172336291942624,297148.13350368786
297113933456367162152615096919381931216,220163.6267597541
200474866821927106545646287488808154750,143971.32557290082
223364885293845944023077962389108782322,188525.89780637276
324259604829407840034702555074969608284,117707.01658888982
304251078569827531719315443927824180532,131349.28738631043
85937733805633898752021913054308068083,151757.8548783943
108988859207308663542987611483639159746,202684.5781279985
47848824771395338822774077770152379022,80303.76162656401
262530606945227352928297373721306909095,358513.2695548474
85655886151670580390594330040409894715,129086.95615929051
298184819601131827432255644952446151139,263901.4959316013
95408789758622402538585804660216291413,104060.85043114657
122922019966644222202211091240044218095,75255.25704194113
6183578569648095484412718463440995947,94518.36171085731
274289386281548429745922021350086948492,146321.71184084687
34726844729402804128730979944393175105,202931.0165769724
84586487247906666871938532911179156985,261476.99232645173
120720460409397920123702648540262031826,92494.4078076362
177428445547268755903878606004149437457,90337.05145479934
115727112823962086715150476270670577224,132076.13016771062
339528554109159399082023803339182894416,154439.68287187177
112278505536089834610003192301155278804,55184.32332744492
150655854973961180217246925576293399359,89046.78071707729
205140978981549998314456055277617950113,281891.34903191816
143222924043442198672515275261268840852,27466.252205233235
222242097176001330821166420256776320110,172516.63723205368
185476235461315152883459846018078939215,135203.4923868687
24794255420283459042556305910004824666,246199.12810944323
170386853337925700376054620257950480449,93471.45461343249
89599337796887808678188089542023955663,112756.45495373281
132628385969591720084437515617436345258,111145.07642864125
209256260831814267858812755372744724120,131509.31171556693
299146289036887060771322345088475321603,205895.30808685304
92140014150081803186089534965577345234,242748.09638174388
226355025621852547584556966612186353329,82174.67621325709
111623792219171615574882803767741582070,117084.08176756026
46237632461759844965282080433067697831,132789.92333613944
61695533361580951386408461686939254088,150630.38843930681
117251161372699306098820073617300301321,64637.67819882542
162614583266159708266060544483628565702,117985.60389432297
18256075536139580588971282656211823044,85898.83420985543
62654592931377320017541022105734341203,270303.9257487706
134202830665590339886104045100211910585,290252.3206806102
21466350819012893278873017601774573473,73863.909446836
197898324935814690760476782890500989679,154125.87771224414
218822826497051928064213202937899447261,80180.34728192663
192658336119531627258676196031085516123,84034.3871435634
223774110559714138774010498697179442824,72657.23809581398
15249136929818490067287455981620239864,144622.5099464069
130656210153993294370526814910713193064,76965.48744644226
166391612744862182994035048026354720642,140515.27290866023
280509122589601939716717203643713325254,86797.39025281348
50223846429254930232117360429159322266,167986.6567317937
43925799629666704047178916587341580228,139060.07671376463
337502497904050294645895317224982883125,57681.19477141453
288295058279943284835951085101241297491,122661.80639996327
280534277282576185484996327752707755697,77900.07908507292
258119514855432888420937880472534243207,71158.10708092495
9772834812601520113189408874212276295,261163.3408604186
66220066710315663565407281725948002612,216757.60407954679
110727436952411206226008905770428374199,134619.45790491428
327459637510857203580281319398736411093,269456.5525730101
180902441541917081439197762689970056157,134854.5036913267
195646360202006788061140201502351849360,103033.94303569799
10984307821242410646630392008348020221,154940.38620052545
76885141875662922763960223233735311473,74249.0226594089
55137005805746570514574168127221219837,97698.91764132844
